,id,original_title,title,popularity,release_date,vote_average,vote_count
9334,50357,Apollo 18,Apollo 18,14.659,2011-07-20,5.3,986
9335,64586,Sleeping Beauty,Sleeping Beauty,20.578,2011-06-10,5.3,614
9336,37498,Knock Off,Knock Off,14.511,1998-09-04,5.318,357
9337,50838,Wrecked,Wrecked,16.21,2010-04-01,5.3,345
9338,11540,Arsène Lupin,Arsène Lupin,17.237,2004-09-17,5.317,336
9339,325844,Les Profs 2,Serial Teachers 2,7.987,2015-07-01,5.316,913
9340,325844,Les Profs 2,Serial Teachers 2,7.987,2015-07-01,5.316,913
9341,317091,November Criminals,November Criminals,13.49,2017-11-07,5.3,642
9342,476926,The Titan,The Titan,17.182,2018-03-30,5.3,1228
9343,43552,Vanishing on 7th Street,Vanishing on 7th Street,15.461,2010-09-11,5.3,572
9344,42888,How Do You Know,How Do You Know,19.211,2010-12-17,5.3,971
9345,10808,Dr. Dolittle 2,Dr. Dolittle 2,26.791,2001-06-22,5.31,1659
9346,430528,Si j'étais un homme,If I Were a Boy,14.604,2017-02-22,5.3,372
9347,298614,Une heure de tranquillité,Do Not Disturb,7.45,2014-12-31,5.305,354
9348,226140,See No Evil 2,See No Evil 2,10.516,2014-10-21,5.309,301
9349,433244,Clinical,Clinical,13.124,2017-01-13,5.308,404
9350,242076,The Bag Man,The Bag Man,15.789,2014-02-28,5.308,347
9351,525460,Welcome Home,Welcome Home,12.563,2018-11-16,5.3,327
9352,25018,Leatherface: The Texas Chainsaw Massacre III,Leatherface: The Texas Chainsaw Massacre III,21.867,1990-01-12,5.307,551
9353,23966,Deadgirl,Deadgirl,17.365,2008-09-06,5.307,340
9354,11284,Freddy's Dead: The Final Nightmare,Freddy's Dead: The Final Nightmare,27.096,1991-09-05,5.3,1331
9355,323020,Bis,Bis,6.988,2015-02-18,5.305,543
9356,146301,Paranormal Activity: The Ghost Dimension,Paranormal Activity: The Ghost Dimension,24.549,2015-10-21,5.305,1362
9357,12702,Critters 3,Critters 3,24.534,1991-12-11,5.3,402
9358,10628,Kangaroo Jack,Kangaroo Jack,29.154,2003-01-17,5.3,919
9359,339103,Gotti,Gotti,19.73,2018-06-14,5.302,604
9360,44564,The Dilemma,The Dilemma,15.685,2011-01-13,5.302,840
9361,14113,Zoom,Zoom,24.322,2006-08-11,5.302,602
9362,37430,Conan the Barbarian,Conan the Barbarian,32.528,2011-08-17,5.299,1853
9363,9876,Stop! Or My Mom Will Shoot,Stop! Or My Mom Will Shoot,16.361,1992-02-21,5.3,1007
9364,78383,Nurse 3-D,Nurse 3-D,72.093,2013-09-28,5.297,456
9365,71469,The Darkest Hour,The Darkest Hour,23.599,2011-12-22,5.3,1459
9366,42446,Vacanze di Natale 2000,Christmas Vacation 2000,6.305,1999-12-17,5.296,346
9367,17684,Chouchou,Chouchou,9.976,2003-03-19,5.3,456
9368,838484,Choose or Die,Choose or Die,16.063,2022-04-15,5.3,784
9369,271404,Beyond Skyline,Beyond Skyline,14.21,2017-10-26,5.3,1015
9370,80280,[REC]³ Génesis,[REC]³ Genesis,26.493,2012-03-30,5.3,1469
9371,424619,Les Tuche 3,The Magic Tuche,11.332,2018-01-31,5.287,773
9372,93856,Chernobyl Diaries,Chernobyl Diaries,21.669,2012-05-24,5.287,1552
9373,243940,The Lazarus Effect,The Lazarus Effect,11.176,2015-01-29,5.285,1407
9374,37534,The New Daughter,The New Daughter,16.488,2009-12-18,5.3,337
9375,665828,Bigbug,Bigbug,11.834,2022-02-11,5.3,408
9376,329981,Shut In,Shut In,18.033,2016-11-11,5.3,691
9377,15028,Clockstoppers,Clockstoppers,17.238,2002-03-29,5.283,318
9378,8766,Hellraiser: Bloodline,Hellraiser: Bloodline,20.735,1996-03-08,5.282,522
9379,475210,How It Ends,How It Ends,19.153,2018-07-13,5.3,1899
9380,11453,Deuce Bigalow: European Gigolo,Deuce Bigalow: European Gigolo,30.062,2005-08-12,5.282,920
9381,595985,Cold Blood,Cold Blood,81.025,2019-05-15,5.3,384
9382,426962,Sous le même toit,Room(h)ates,8.582,2017-04-19,5.278,387
9383,44113,Stone,Stone,14.876,2010-10-07,5.3,678
9384,13256,Mutant Chronicles,Mutant Chronicles,17.441,2008-08-07,5.278,452
9385,11933,Nothing but Trouble,Nothing but Trouble,17.747,1991-02-15,5.3,354
9386,12208,Casino Royale,Casino Royale,30.228,1967-04-13,5.3,728
9387,242310,Rage,Rage,18.942,2014-05-09,5.275,743
9388,9446,Jungle 2 Jungle,Jungle 2 Jungle,15.994,1997-03-04,5.276,467
9389,328429,Approaching the Unknown,Approaching the Unknown,12.43,2016-06-03,5.3,311
9390,11260,Meet Dave,Meet Dave,23.93,2008-07-08,5.3,1415
9391,259018,Behaving Badly,Behaving Badly,21.648,2014-04-14,5.3,576
9392,9714,Home Alone 3,Home Alone 3,87.454,1997-12-12,5.3,3010
9393,9557,Boat Trip,Boat Trip,17.267,2002-10-01,5.3,642
9394,10577,Dracula 2000,Dracula 2000,18.804,2000-12-22,5.3,671
9395,11568,Blues Brothers 2000,Blues Brothers 2000,22.312,1998-02-05,5.269,668
9396,10588,The Cat in the Hat,The Cat in the Hat,48.523,2003-11-21,5.269,1646
9397,9731,Friday the 13th: A New Beginning,Friday the 13th: A New Beginning,24.24,1985-03-22,5.3,1146
9398,1087822,Hellboy: The Crooked Man,Hellboy: The Crooked Man,115.269,2024-08-29,5.253,308
9399,11597,Toys,Toys,22.201,1992-12-18,5.3,537
9400,9480,Daredevil,Daredevil,27.569,2003-02-14,5.3,5064
9401,316154,The Bad Batch,The Bad Batch,13.612,2017-06-23,5.266,1070
9402,109091,The Counselor,The Counselor,26.026,2013-10-25,5.266,1844
9403,13924,The Adventures of André and Wally B.,The Adventures of André and Wally B.,13.682,1984-12-17,5.3,302
9404,288158,The Woman in Black 2: Angel of Death,The Woman in Black 2: Angel of Death,16.96,2014-12-30,5.3,1010
9405,17825,Les 11 commandements,The 11 Commandments,7.853,2004-02-04,5.3,436
9406,11158,"Honey, I Blew Up the Kid","Honey, I Blew Up the Kid",16.465,1992-07-16,5.3,1162
9407,26123,American Pie Presents: The Book of Love,American Pie Presents: The Book of Love,39.246,2009-12-07,5.3,1735
9408,11918,Superhero Movie,Superhero Movie,26.65,2008-03-28,5.256,1815
9409,102207,Sur la piste du Marsupilami,HOUBA! On the Trail of the Marsupilami,17.518,2012-04-03,5.3,840
9410,681019,W lesie dziś nie zaśnie nikt,Nobody Sleeps in the Woods Tonight,20.315,2020-03-20,5.3,653
9411,9713,Holy Man,Holy Man,12.2,1998-10-08,5.3,416
9412,11310,City Slickers II: The Legend of Curly's Gold,City Slickers II: The Legend of Curly's Gold,14.575,1994-06-10,5.3,306
9413,359790,Blackway,Blackway,12.497,2015-10-03,5.3,375
9414,430365,À bras ouverts,With Open Arms,14.356,2017-04-05,5.3,460
9415,364067,A Very Murray Christmas,A Very Murray Christmas,15.623,2015-12-04,5.3,418
9416,295011,Patient Zero,Patient Zero,15.879,2018-09-14,5.3,364
9417,18238,Lesbian Vampire Killers,Lesbian Vampire Killers,17.714,2009-03-16,5.249,385
9418,17130,Crossroads,Crossroads,14.808,2002-02-15,5.2,625
9419,109099,Passion,Passion,18.705,2013-02-13,5.2,413
9420,9826,The Phantom,The Phantom,17.883,1996-06-06,5.2,564
9421,301728,Infini,Infini,13.231,2015-04-11,5.2,351
9422,38579,Marmaduke,Marmaduke,15.34,2010-06-03,5.2,747
9423,41413,Scusa ma ti voglio sposare,Sorry if I Want to Marry You,9.956,2010-02-12,5.239,376
9424,9711,Species III,Species III,18.426,2004-11-26,5.2,413
9425,329010,Emelie,Emelie,13.133,2016-03-04,5.236,636
9426,86467,Bel Ami,Bel Ami,14.79,2012-03-09,5.235,502
9427,37169,The Human Centipede (First Sequence),The Human Centipede (First Sequence),45.867,2009-10-31,5.235,2179
9428,10718,Torque,Torque,26.369,2004-01-16,5.2,574
9429,534072,Great White,Great White,14.082,2021-05-07,5.2,378
9430,210908,All Cheerleaders Die,All Cheerleaders Die,12.823,2013-10-31,5.2,387
9431,33107,And Soon the Darkness,And Soon the Darkness,15.306,2010-02-25,5.2,373
9432,329440,The Forest,The Forest,18.11,2016-01-07,5.2,1732
9433,505177,10 x 10,10x10,17.071,2018-03-16,5.2,554
9434,122081,Spring Breakers,Spring Breakers,19.363,2013-03-06,5.2,3801
9435,342281,Une famille à louer,Family for Rent,10.159,2015-08-19,5.227,415
9436,280391,Pourquoi j'ai pas mangé mon père,Animal Kingdom: Let's Go Ape,30.608,2015-04-08,5.2,352
9437,42432,Natale sul Nilo,Natale sul Nilo,7.524,2002-12-20,5.225,559
9438,351211,Blair Witch,Blair Witch,26.05,2016-09-15,5.2,1901
9439,39691,Cats & Dogs: The Revenge of Kitty Galore,Cats & Dogs: The Revenge of Kitty Galore,19.168,2010-07-29,5.2,628
9440,9750,Balls of Fury,Balls of Fury,9.21,2007-08-29,5.2,527
9441,10676,Halloween III: Season of the Witch,Halloween III: Season of the Witch,16.685,1982-10-22,5.2,1376
9442,9053,DOA: Dead or Alive,DOA: Dead or Alive,22.456,2006-09-07,5.2,826
9443,11375,Hollywood Homicide,Hollywood Homicide,24.396,2003-06-09,5.2,626
9444,9978,Stormbreaker,Stormbreaker,15.596,2006-07-21,5.219,638
9445,243938,Hot Tub Time Machine 2,Hot Tub Time Machine 2,19.572,2015-02-20,5.2,909
9446,169020,Vive la France,Vive la France,17.151,2013-02-20,5.216,373
9447,42425,A spasso nel tempo,A Walk in Time,7.497,1996-12-13,5.2,327
9448,10306,Poltergeist III,Poltergeist III,13.663,1988-06-10,5.2,486
9449,2395,Astérix aux Jeux olympiques,Asterix at the Olympic Games,20.555,2008-01-25,5.2,1979
9450,9360,Anaconda,Anaconda,38.999,1997-04-11,5.2,2476
9451,14695,Havoc,Havoc,22.874,2005-10-16,5.2,305
9452,13613,Day of the Dead,Day of the Dead,19.822,2008-04-08,5.2,376
9453,11217,Club Dread,Club Dread,16.681,2004-02-27,5.214,362
9454,51481,Mean Girls 2,Mean Girls 2,25.293,2011-01-23,5.2,1224
9455,372343,The Snowman,The Snowman,25.781,2017-08-24,5.212,2224
9456,580630,Girl on the Third Floor,Girl on the Third Floor,14.031,2019-10-25,5.211,306
9457,444149,Hellraiser: Judgment,Hellraiser: Judgment,17.352,2018-02-13,5.2,305
9458,30178,Stuart Little 3: Call of the Wild,Stuart Little 3: Call of the Wild,17.629,2005-07-14,5.202,491
9459,347969,The Ridiculous 6,The Ridiculous 6,23.85,2015-12-11,5.209,1397
9460,9959,Freedomland,Freedomland,15.11,2006-02-17,5.209,327
9461,243688,Poltergeist,Poltergeist,34.879,2015-05-20,5.2,2263
9462,632727,Texas Chainsaw Massacre,Texas Chainsaw Massacre,34.105,2022-02-18,5.2,1449
9463,345915,Once Upon a Time in Venice,Once Upon a Time in Venice,17.766,2017-06-08,5.2,638
9464,38745,Gulliver's Travels,Gulliver's Travels,19.972,2010-12-23,5.203,2381
9465,248390,Le Crocodile du Botswanga,Le Crocodile du Botswanga,7.191,2014-02-19,5.202,336
9466,9290,Crocodile Dundee in Los Angeles,Crocodile Dundee in Los Angeles,17.649,2001-04-12,5.2,603
9467,11825,Police Academy 5: Assignment Miami Beach,Police Academy 5: Assignment Miami Beach,25.713,1988-03-17,5.2,904
9468,9920,Ultraviolet,Ultraviolet,19.207,2006-03-03,5.2,1579
9469,24476,Beethoven's 3rd,Beethoven's 3rd,17.591,2000-09-07,5.2,351
9470,560362,Rattlesnake,Rattlesnake,13.074,2019-10-25,5.2,420
9471,531735,Ibiza,Ibiza,9.642,2019-07-03,5.196,324
9472,2020,The Bachelor,The Bachelor,12.946,1999-11-05,5.2,305
9473,82700,After Earth,After Earth,22.858,2013-05-30,5.191,6518
9474,440,Aliens vs Predator: Requiem,Aliens vs Predator: Requiem,52.151,2007-12-25,5.2,2924
9475,134375,Home Alone: The Holiday Heist,Home Alone: The Holiday Heist,49.579,2012-12-03,5.2,430
9476,763164,Apex,Apex,18.722,2021-11-12,5.187,569
9477,94348,Alex Cross,Alex Cross,18.564,2012-10-18,5.2,712
9478,320048,Ratter,Ratter,10.545,2015-01-24,5.2,318
9479,13184,Bangkok Dangerous,Bangkok Dangerous,19.059,2008-08-21,5.185,997
9480,382589,Rock'n Roll,Rock'n Roll,11.216,2017-02-15,5.2,745
9481,9037,Grease 2,Grease 2,20.071,1982-06-11,5.2,670
9482,345923,All I See Is You,All I See Is You,15.124,2017-08-10,5.2,575
9483,24169,Il cosmo sul comò,The Cosmos on the Commode,4.602,2008-12-19,5.183,849
9484,70868,I Don't Know How She Does It,I Don't Know How She Does It,13.625,2011-09-16,5.182,391
9485,6280,Junior,Junior,14.74,1994-11-22,5.2,1474
9486,14199,The Adventures of Sharkboy and Lavagirl,The Adventures of Sharkboy and Lavagirl,39.103,2005-06-10,5.177,1496
9487,292280,The Bye Bye Man,The Bye Bye Man,23.665,2017-01-12,5.174,1223
9488,440471,Escape Plan 2: Hades,Escape Plan 2: Hades,29.546,2018-06-05,5.2,1439
9489,44912,Green Lantern,Green Lantern,40.082,2011-06-14,5.171,7208
9490,13788,The Unborn,The Unborn,24.779,2009-01-09,5.2,1348
9491,10461,Get Carter,Get Carter,24.125,2000-10-06,5.168,570
9492,277558,Final Girl,Final Girl,15.145,2015-04-14,5.2,662
9493,9656,Black Christmas,Black Christmas,30.705,2006-12-15,5.164,546
9494,256961,Paul Blart: Mall Cop 2,Paul Blart: Mall Cop 2,28.643,2015-04-16,5.163,1545
9495,185460,Willow Creek,Willow Creek,15.606,2013-05-02,5.161,302
9496,522444,Black Water: Abyss,Black Water: Abyss,37.166,2020-07-09,5.159,430
9497,10987,Halloween: The Curse of Michael Myers,Halloween: The Curse of Michael Myers,24.042,1995-09-29,5.2,1110
9498,10216,Species II,Species II,35.958,1998-04-10,5.2,706
9499,619592,Force of Nature,Force of Nature,18.364,2020-07-02,5.151,515
9500,301608,The Trust,The Trust,13.103,2016-04-29,5.2,478
9501,13376,Eight Crazy Nights,Eight Crazy Nights,27.175,2002-11-27,5.158,323
9502,4723,Southland Tales,Southland Tales,15.394,2007-11-14,5.2,539
9503,293771,Dead Rising,Dead Rising: Watchtower,15.89,2015-03-27,5.1,349
9504,123103,Aftershock,Aftershock,19.66,2012-09-12,5.147,326
9505,43554,Paparazzi,Paparazzi,7.499,1998-12-18,5.147,326
9506,11895,Police Academy 6: City Under Siege,Police Academy 6: City Under Siege,19.656,1989-03-09,5.1,846
9507,8814,Doom,Doom,26.763,2005-10-20,5.1,2229
9508,242512,Ouija,Ouija,58.641,2014-10-24,5.144,2643
9509,11510,Repossessed,Repossessed,24.294,1990-09-14,5.1,313
9510,9624,On Deadly Ground,On Deadly Ground,19.545,1994-02-18,5.1,464
9511,42434,Natale a Miami,Christmas in Miami,9.029,2005-12-16,5.1,502
9512,11252,Psycho,Psycho,16.835,1998-12-04,5.1,962
9513,10944,In the Cut,In the Cut,24.39,2003-10-22,5.1,416
9514,10167,Half Past Dead,Half Past Dead,22.175,2002-11-15,5.1,350
9515,9405,Double Team,Double Team,16.191,1997-04-04,5.1,752
9516,1024530,Grimcutty,Grimcutty,25.444,2022-10-10,5.127,377
9517,27902,Love Wrecked,Love Wrecked,18.783,2005-11-01,5.1,496
9518,18843,Dr. Dolittle 3,Dr. Dolittle 3,18.587,2006-04-25,5.1,446
9519,302349,Iron Sky: The Coming Race,Iron Sky: The Coming Race,21.451,2019-01-25,5.1,397
9520,12279,Spy Kids 3-D: Game Over,Spy Kids 3-D: Game Over,44.677,2003-07-25,5.1,2202
9521,11090,The Animal,The Animal,30.73,2001-06-01,5.1,1238
9522,582885,Mignonnes,Cuties,12.61,2020-08-19,5.1,441
9523,354979,Dog Eat Dog,Dog Eat Dog,14.246,2016-11-04,5.1,347
9524,13741,Seuls Two,2 Alone in Paris,11.232,2008-06-25,5.116,314
9525,23685,Monkeybone,Monkeybone,16.606,2001-02-23,5.1,319
9526,10477,Driven,Driven,25.134,2001-04-27,5.114,717
9527,10016,Ghosts of Mars,Ghosts of Mars,21.074,2001-08-24,5.113,1081
9528,2486,Eragon,Eragon,28.932,2006-12-14,5.1,3240
9529,4474,My Super Ex-Girlfriend,My Super Ex-Girlfriend,20.679,2006-07-20,5.1,1427
9530,10685,The Watcher,The Watcher,23.289,2000-09-08,5.105,493
9531,492336,Deep Blue Sea 2,Deep Blue Sea 2,14.866,2018-04-17,5.1,518
9532,42437,Natale a Rio,Natale a Rio,7.244,2008-12-19,5.098,449
9533,57089,Hoodwinked Too! Hood VS. Evil,Hoodwinked Too! Hood VS. Evil,22.868,2011-04-29,5.1,539
9534,99770,Astérix & Obélix : Au service de Sa Majesté,Asterix & Obelix: God Save Britannia,17.157,2012-10-17,5.1,1294
9535,289720,Outcast,Outcast,28.258,2014-09-26,5.1,464
9536,193612,The Quiet Ones,The Quiet Ones,16.151,2014-04-25,5.095,645
9537,586333,¿A quién te llevarías a una isla desierta?,Who Would You Take to a Deserted Island?,8.162,2019-03-22,5.1,369
9538,8998,Friends with Money,Friends with Money,17.129,2006-04-07,5.1,574
9539,441614,Amar,Loving,2.519,2017-04-21,5.082,504
9540,12158,Vampire in Brooklyn,Vampire in Brooklyn,15.469,1995-10-26,5.1,579
9541,430354,Bushwick,Bushwick,21.253,2017-08-25,5.1,467
9542,151368,Open Windows,Open Windows,14.315,2014-07-04,5.1,439
9543,346651,Pandemic,Pandemic,11.543,2016-02-26,5.1,348
9544,407451,A Wrinkle in Time,A Wrinkle in Time,15.135,2018-03-08,5.1,1789
9545,13972,The Women,The Women,16.338,2008-09-12,5.1,335
9546,71670,Hostel: Part III,Hostel: Part III,30.526,2011-12-22,5.1,1177
9547,74536,The Son of No One,The Son of No One,16.187,2011-11-04,5.1,306
9548,9722,Bewitched,Bewitched,19.432,2005-06-21,5.1,1536
9549,75736,Catch.44,Catch.44,22.789,2011-12-08,5.056,339
9550,13257,Mr. Woodcock,Mr. Woodcock,11.172,2007-09-14,5.1,436
9551,9682,Pulse,Pulse,15.139,2006-08-11,5.1,518
9552,980078,Winnie the Pooh: Blood and Honey,Winnie the Pooh: Blood and Honey,26.332,2023-01-26,5.05,1381
9553,146227,Getaway,Getaway,13.364,2013-08-29,5.0,618
9554,89691,ATM,ATM,12.332,2012-02-17,5.0,603
9555,11679,xXx: State of the Union,xXx: State of the Union,39.704,2005-04-27,5.046,1842
9556,325358,Superfast!,Superfast!,50.004,2015-03-05,5.0,445
9557,308529,Kickboxer: Vengeance,Kickboxer: Vengeance,18.761,2016-07-14,5.0,403
9558,5393,Happily N'Ever After,Happily N'Ever After,18.896,2007-01-05,5.0,423
9559,77941,I soliti idioti,The Usual Idiots: The Movie,7.234,2011-11-04,5.044,371
9560,77941,I soliti idioti,The Usual Idiots: The Movie,7.234,2011-11-04,5.044,371
9561,9947,Elektra,Elektra,29.083,2005-01-13,5.0,2424
9562,429467,The Lodgers,The Lodgers,14.187,2017-10-05,5.04,484
9563,10032,Van Wilder 2: The Rise of Taj,Van Wilder 2: The Rise of Taj,19.534,2006-12-01,5.04,398
9564,3093,Basic Instinct 2,Basic Instinct 2,32.113,2006-03-29,5.0,759
9565,385448,The Little Mermaid,The Little Mermaid,19.457,2018-08-02,5.0,831
9566,205724,Welcome to the Jungle,Welcome to the Jungle,21.143,2013-04-27,5.0,423
9567,8617,Prom Night,Prom Night,16.86,2008-04-10,5.0,725
9568,2830,My Boss's Daughter,My Boss's Daughter,13.259,2003-08-21,5.0,681
9569,354556,Защитники,Guardians,21.277,2017-02-14,5.0,769
9570,123229,Les Kaïra,Porn in the Hood,14.253,2012-07-11,5.027,348
9571,5458,Cruel Intentions 2,Cruel Intentions 2,27.367,2000-11-09,5.0,384
9572,35169,Furry Vengeance,Furry Vengeance,14.852,2010-04-30,5.0,595
9573,42684,Skyline,Skyline,25.468,2010-11-11,5.0,1617
9574,71676,Ghost Rider: Spirit of Vengeance,Ghost Rider: Spirit of Vengeance,32.76,2011-12-10,5.0,3775
9575,133469,Les seigneurs,The Dream Team,7.233,2012-09-26,5.012,693
9576,523638,Prisoners of the Ghostland,Prisoners of the Ghostland,20.465,2021-08-31,5.0,573
9577,246320,Les Trois Frères : Le Retour,The Three Brothers: The Return,5.591,2014-02-12,5.0,435
9578,429422,Capone,Capone,16.931,2020-06-26,5.0,372
9579,42941,30 Days of Night: Dark Days,30 Days of Night: Dark Days,24.039,2010-10-04,5.003,511
9580,14564,Rings,Rings,30.161,2017-02-01,5.0,2482
9581,12107,Nutty Professor II: The Klumps,Nutty Professor II: The Klumps,35.429,2000-07-27,4.993,1303
9582,2149,Body of Evidence,Body of Evidence,24.733,1993-01-15,5.0,302
9583,297160,XX,XX,12.07,2017-02-17,5.0,426
9584,802443,Deadly Illusions,Deadly Illusions,13.213,2021-03-18,5.0,317
9585,480572,Bullet Head,Bullet Head,14.435,2017-12-07,5.0,514
9586,157424,Cabin Fever: Patient Zero,Cabin Fever: Patient Zero,12.845,2014-02-05,5.0,316
9587,495673,Le Flic de Belleville,Belleville Cop,13.605,2018-10-17,5.0,361
9588,42435,Natale a New York,Natale a New York,6.74,2006-12-15,4.973,512
9589,65055,Shark Night 3D,Shark Night 3D,17.925,2011-09-02,5.0,530
9590,42436,Natale in crociera,Natale in crociera,7.178,2007-12-14,5.0,406
9591,724989,Hard Kill,Hard Kill,22.428,2020-09-04,4.965,640
9592,44918,Titanic II,Titanic II,54.43,2010-08-07,5.0,419
9593,284674,Air,Air,16.008,2015-08-14,5.0,428
9594,277839,Pattaya,"Good Guys Go to Heaven, Bad Guys Go to Pattaya",12.103,2016-02-24,4.963,485
9595,8968,Boogeyman,Boogeyman,13.304,2005-02-04,4.963,750
9596,10283,Friday the 13th Part VIII: Jason Takes Manhattan,Friday the 13th Part VIII: Jason Takes Manhattan,24.172,1989-07-28,5.0,1052
9597,11246,Hellraiser: Hellseeker,Hellraiser: Hellseeker,23.241,2002-10-15,4.954,347
9598,17610,Year One,Year One,23.875,2009-06-18,4.953,1840
9599,433249,IO,IO,20.136,2019-01-18,5.0,1356
9600,433249,IO,IO,20.136,2019-01-18,5.0,1356
9601,520901,Doom: Annihilation,Doom: Annihilation,15.676,2019-09-30,4.9,410
9602,37265,Così fan tutte,All Ladies Do It,50.961,1992-02-21,4.9,379
9603,3177,バトル・ロワイアルII 鎮魂歌,Battle Royale II: Requiem,21.646,2003-07-05,4.9,475
9604,323262,Holidays,Holidays,14.162,2016-04-22,4.9,484
9605,269173,The Anomaly,The Anomaly,14.585,2014-06-19,4.9,327
9606,14620,The Butterfly Effect 2,The Butterfly Effect 2,23.16,2006-08-17,4.9,902
9607,87436,The ABCs of Death,The ABCs of Death,14.94,2013-03-08,4.9,581
9608,23706,All About Steve,All About Steve,18.193,2009-08-06,4.941,981
9609,10384,Supernova,Supernova,22.59,2000-01-14,4.9,382
9610,68637,L'Élève Ducobu,Ducoboo,6.169,2011-06-22,4.9,400
9611,299245,The Gallows,The Gallows,16.4,2015-07-09,4.9,927
9612,57876,Area 51,Area 51,17.368,2015-05-15,4.9,587
9613,254474,Zombeavers,Zombeavers,20.189,2014-10-20,4.934,702
